Designator,Footprint,Center-X(mm),Center-Y(mm),Layer,Rotation,Comment
m1,MARK_PIX,0.0,0.0,T,180,rep3
m2,MARK_PIX,66.8,24.7,T,180,rep1
DD6,LQFP-100,56.1,8.5,T,270,GW1N-UV2LQ100
C9,C0805,23.32,3.4,T,90,10u-10V-X7R
DD1,54-VFBGA,38.27,7.65,T,180,IS42S16160G-7BLI
C17,C0805,45.62,3.2,T,270,10u-10V-X7R
DD4,BGA80P12X12-182,11.68,6.55,T,0,ADSP-BF537BBCZ-5A
